"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1"
"usn","MG1FOU-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1FOU_1_2026_V%C3%85R",200,TRUE,379862,"e8fd540f72eaffaf136e1e5ccaab69bab41bb337"
"usn","MG2FOU-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2FOU_1_2026_V%C3%85R",200,TRUE,379862,"99437b168e6909222a438deb7b6cbcba878f0425"
"usn","MG2MA1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2MA1_1_2025_H%C3%98ST",200,TRUE,379864,"3469a650b171c7dcfa3355578c30143fed6b7440"
"usn","MG2PE2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2PE2_1_2025_H%C3%98ST",200,TRUE,379864,"11023b305f2457e6f73dc876f9199e4ce9f7c2a1"
"usn","MG1SN-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1SN_1_2025_H%C3%98ST",200,TRUE,379862,"dbef36e723b1362698bfc184c4eeb11bbde237a3"
"usn","LR-PRA4000-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LR_PRA4000_1_2025_H%C3%98ST",200,TRUE,379872,"bd01fb69423ab2418a40772065f77df1fcc312cb"
"usn","MG1PE2-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1PE2_1_2026_V%C3%85R",200,TRUE,379862,"8d932f649b6a3ace88554d67e246da567118c8ee"
"usn","LR-MAT4200-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LR_MAT4200_1_2026_V%C3%85R",200,TRUE,379870,"cfdca5df5c92f4dc288b88c95946b36127e5cd47"
"usn","LRMA510-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LRMA510_1_2026_V%C3%85R",200,TRUE,379864,"2aab5733b4c236cdc4b45e98bea843a637a6a7fe"
"usn","LRDI510-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LRDI510_1_2026_V%C3%85R",200,TRUE,379864,"5e3ba59e6f63e693e3098a09047407ce90b61d78"
"usn","MG1RL7-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1RL7_1_2026_V%C3%85R",200,TRUE,379862,"4972a76a4d0b3f1ff95f4cb1700081f627626b00"
"usn","LDKHPR2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LDKHPR2_1_2025_H%C3%98ST",200,TRUE,379866,"e845b1a4f1d4073ed33a8e5b94ad99cfe57b32be"
"usn","LDKH106-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LDKH106_1_2025_H%C3%98ST",200,TRUE,379866,"cad6d470c80b341ab93a3441130cc9772fcdb271"
"usn","LDKH107-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LDKH107_1_2025_H%C3%98ST",200,TRUE,379866,"7ba7450ec3f65fa053a51e31a18820fd34c46390"
"usn","LUPEPRA3-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LUPEPRA3_1_2025_H%C3%98ST",200,TRUE,379868,"cc7e06302eb9f699b72f8f9dd89d86efb720e111"
"usn","MG1FOU-2",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1FOU_2_2025_H%C3%98ST",200,TRUE,379864,"ef1ea14c6180404891d8ff309a1300dbcf601b81"
"usn","MG2SA9-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2SA9_1_2025_H%C3%98ST",200,TRUE,379864,"7ab5f262a6e9ac4d4098078853e1f1dd2c0686dc"
"usn","MG1SA9-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1SA9_1_2025_H%C3%98ST",200,TRUE,379864,"ecc9d90021b2c021e8b3e72d5a7c2151fed0fd8c"
"usn","MG1RL5-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1RL5_1_2025_H%C3%98ST",200,TRUE,379864,"8d223e0954fee2a95ef147880d70841cdafadac4"
"usn","MG1RL6-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1RL6_1_2025_H%C3%98ST",200,TRUE,379864,"f6afd3f3d44544367a4307f1d9851f0131db09a9"
"usn","MG1SM-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1SM_1_2025_H%C3%98ST",200,TRUE,379862,"e4b49c68588d345811fa4abdad94325bdde9d4bd"
"usn","MG1SA3-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1SA3_1_2025_H%C3%98ST",200,TRUE,379864,"f63128e9b397a680c44ae3e40de4c708450afc37"
"usn","MG1SA2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1SA2_1_2025_H%C3%98ST",200,TRUE,379864,"41cff77658f2b8492ca7b467494be0969cc3823b"
"usn","MG1SA1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1SA1_1_2025_H%C3%98ST",200,TRUE,379864,"4a291521367794ad9477efacf788717495b12415"
"usn","MG1RL3-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1RL3_1_2025_H%C3%98ST",200,TRUE,379864,"941a0feed020868cb2f0488717e049e87477a897"
"usn","MG1RL4-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1RL4_1_2025_H%C3%98ST",200,TRUE,379864,"5817aa0f80976e38bee7fdbb9b6ffdb47a5da9b1"
"usn","MG1RL2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1RL2_1_2025_H%C3%98ST",200,TRUE,379864,"e5ebb08e89c310a734eeeee3bbd876a3d20c69b3"
"usn","MG1RL1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1RL1_1_2025_H%C3%98ST",200,TRUE,379864,"57afdcdc5c8802fe9282a112c335f00868f68a10"
"usn","MG1PR4-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1PR4_1_2025_H%C3%98ST",200,TRUE,379864,"6b26b6cf19a59c68223b6aa34e50b15b4ec8467b"
"usn","MG1PR3-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1PR3_1_2025_H%C3%98ST",200,TRUE,379864,"e32b3589d119d7d7b51b82809e6ec71c1dd78341"
"usn","MG1PR2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1PR2_1_2025_H%C3%98ST",200,TRUE,379864,"093f01937780a931fe08a9f77c1d7921d474952d"
"usn","MG1PR1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1PR1_1_2025_H%C3%98ST",200,TRUE,379864,"230ca7103ec4dc26a6a60c847c0913c1e2085288"
"usn","MG1PP2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1PP2_1_2025_H%C3%98ST",200,TRUE,379864,"69cc29202b18736ca15cb7aa0a11e5d7c75f0d80"
"usn","MG1PP1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1PP1_1_2025_H%C3%98ST",200,TRUE,379864,"ef3cc728562d5fa60b74f04c043b686b0e0c077a"
"usn","MG1PE3-2",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1PE3_2_2025_H%C3%98ST",200,TRUE,379864,"c8b06a767546a27351b5f35b92869f050949cca6"
"usn","MG1PE2-2",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1PE2_2_2025_H%C3%98ST",200,TRUE,379864,"1188c68fe033179d56195870c4102acbed993052"
"usn","MG1PE1-2",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1PE1_2_2025_H%C3%98ST",200,TRUE,379864,"8f6249712ec0280eb7f4bb82b36fc47ec4c4e24e"
"usn","MG1NO3-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1NO3_1_2025_H%C3%98ST",200,TRUE,379864,"5b72c118a2fd9162d1bdcc4d0f6a443ca5eeaa78"
"usn","MG1NO2-2",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1NO2_2_2025_H%C3%98ST",200,TRUE,379864,"d26ac25121b191b8dcbfe4ad1e791951ef1e36fc"
"usn","MG1NO1-2",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1NO1_2_2025_H%C3%98ST",200,TRUE,379864,"5a8ded5814a4786f19aac8f75480b685c017c814"
"usn","MG1NA4-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1NA4_1_2025_H%C3%98ST",200,TRUE,379864,"eba962441ce76f0ea3bba60c8d5387c90a983d01"
"usn","MG1NA3-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1NA3_1_2025_H%C3%98ST",200,TRUE,379864,"cb73adab3f187c9e2f6c201b4cfdc991d5ed7341"
"usn","MG2MA3-2",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2MA3_2_2025_H%C3%98ST",200,TRUE,379864,"39576cbe3521d42d5dfff06e94e09832c6980334"
"usn","MG2MA2-2",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2MA2_2_2025_H%C3%98ST",200,TRUE,379864,"41b008639370e339db85a0cce6a02397dc934485"
"usn","MG2MA1-2",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2MA1_2_2025_H%C3%98ST",200,TRUE,379864,"5c04c04eaf2516d517d8b8a8b54df60afe8cad65"
"usn","MG2KR3-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2KR3_1_2025_H%C3%98ST",200,TRUE,379864,"337a60c36e94d666f72c6bc632726027cc0f0c15"
"usn","MG1NA2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1NA2_1_2025_H%C3%98ST",200,TRUE,379864,"79122c914489226a7ed9593f11f66344e1b4eab6"
"usn","MG1NA1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1NA1_1_2025_H%C3%98ST",200,TRUE,379864,"bbaf45b74ea275fed12b97a3f05a87a5572243ca"
"usn","MG1MU2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1MU2_1_2025_H%C3%98ST",200,TRUE,379864,"a3f3445c2a35fe8cbf4395357d4070dd2dcec564"
"usn","MG1MU1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1MU1_1_2025_H%C3%98ST",200,TRUE,379864,"97a30a1a02620f6f67e8f93ec7cc52b25d4dcee1"
"usn","MG1MH2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1MH2_1_2025_H%C3%98ST",200,TRUE,379864,"fb1d66e621b34a03d41e03d37b84c9bb78bb9d85"
"usn","MG1MH1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1MH1_1_2025_H%C3%98ST",200,TRUE,379864,"3e4527d898aff24ccb9f71970ce3f1f305f7e860"
"usn","MG1MA3-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1MA3_1_2025_H%C3%98ST",200,TRUE,379864,"4c0369044137a299fdff012396aa4685fdf6b6f3"
"usn","MG1MA2-2",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1MA2_2_2025_H%C3%98ST",200,TRUE,379864,"ac0c7e30bc1ad8b63bbb46d5ebcd251d7bfd15b7"
"usn","MG1MA1-2",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1MA1_2_2025_H%C3%98ST",200,TRUE,379864,"c27801ba506c4eb57e4a5f09392e4083020af998"
"usn","MG1KR3-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1KR3_1_2025_H%C3%98ST",200,TRUE,379864,"08046e3bac3570e01a6cd70b0a9f365fdc3e7f8f"
"usn","MG1KR2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1KR2_1_2025_H%C3%98ST",200,TRUE,379864,"0a6bbcbe94c1d3b045aafbf3cbc8362f63dc7433"
"usn","MG1KR1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1KR1_1_2025_H%C3%98ST",200,TRUE,379864,"5fadade79933a61456f3eaae2706f523a32b37b9"
"usn","MG1KH3-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1KH3_1_2025_H%C3%98ST",200,TRUE,379864,"0fcce3f4bdafb27d50d04a56d43c4ba87151f429"
"usn","MG1KH2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1KH2_1_2025_H%C3%98ST",200,TRUE,379864,"99a40cd049e01a1d45092b1128f18325f90cb5a7"
"usn","MG1KH1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG1KH1_1_2025_H%C3%98ST",200,TRUE,379864,"103fe85be33cf538dac60f27d343b1db7bc439ee"
"usn","LR-PRA3000-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LR_PRA3000_1_2025_H%C3%98ST",200,TRUE,379872,"b19e3226c1ac19ffe664a7b2b86f8802be4ceda5"
"usn","MG2KR2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2KR2_1_2025_H%C3%98ST",200,TRUE,379864,"ee34f1b7b1f183530f1e03a7ce58b19b24f67241"
"usn","MG2KR1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2KR1_1_2025_H%C3%98ST",200,TRUE,379864,"dfc38cfa633188b80b9e6dec80ed98aeca98100b"
"usn","MG2KH3-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2KH3_1_2025_H%C3%98ST",200,TRUE,379864,"9c5d613cd688d94c42c0555e6f5655ec8985ce39"
"usn","MG2KH2-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2KH2_1_2025_H%C3%98ST",200,TRUE,379864,"6949dd50bf4fbe6501f3127247efdb26c67790f0"
"usn","MG2KH1-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MG2KH1_1_2025_H%C3%98ST",200,TRUE,379864,"6e3d99c7eba99250aeabd8e7ff094d6d08fb0c82"
"usn","HIOLJ4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/HIOLJ4000_1_2026_V%C3%85R",200,TRUE,379868,"7cd7d121a5151ea7607efbe4cf48023aa4b23d6d"
"usn","HIREP4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/HIREP4000_1_2026_V%C3%85R",200,TRUE,379868,"eee2e955b57d43babb1b1aa545219324a3fc7f70"
"usn","LHBAC1300-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LHBAC1300_1_2026_V%C3%85R",200,TRUE,379868,"e8c2a8e3ed500bb346c8be0255e0d7d17a824ba6"
"usn","LHFOR1300-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LHFOR1300_1_2026_V%C3%85R",200,TRUE,379868,"e84a26928163eae0de07bbcc1bc3bb605a7a57fc"
"usn","PROF3000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/PROF3000_1_2026_V%C3%85R",200,TRUE,379866,"9d64a3502db8e24437702003411b7a74dade235e"
"usn","LH-PED2000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LH_PED2000_1_2026_V%C3%85R",200,TRUE,379870,"8d7df597830f577c0c984b7cf0fa89e8729f2bf4"
"usn","PROF1001-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/PROF1001_1_2026_V%C3%85R",200,TRUE,379866,"1a499d7871f5a3370960c6ee97a461dff13b00d0"
"usn","PROF4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/PROF4000_1_2026_V%C3%85R",200,TRUE,379866,"bbe1075054569d1d8f0bf0f97767199ca156cb64"
"usn","LH-NOD1000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LH_NOD1000_1_2026_V%C3%85R",200,TRUE,379870,"7e23c0816bb132286aa1ff13eea326a14a981a6a"
"usn","NET-EXP1000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/NET_EXP1000_1_2026_V%C3%85R",200,TRUE,379872,"a0cc9cc1dc7d0574a236714567d6766ca453b052"
"usn","HI-VIT4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/HI_VIT4000_1_2026_V%C3%85R",200,TRUE,379870,"cd9a0f98dd77197b7e70405319a584454679e631"
"usn","LH-PRA1000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LH_PRA1000_1_2026_V%C3%85R",200,TRUE,379870,"049e2b9b214ae06f4496178fedad97e8616d6e43"
"usn","HI-KOR4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/HI_KOR4000_1_2026_V%C3%85R",200,TRUE,379870,"428736c0523ff4159b6985c14ba43b34bb4ca089"
"usn","HI-MAS5000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/HI_MAS5000_1_2026_V%C3%85R",200,TRUE,379870,"dfa8ecb599f11b6605e4f25f1961019a33a23a13"
"usn","HI-ØHI4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/HI_ØHI4000_1_2026_V%C3%85R",200,TRUE,379880,"5a323a2db3f70423d63d1d591652cec80dbea140"
"usn","HI-EIN4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/HI_EIN4000_1_2026_V%C3%85R",200,TRUE,379870,"621b8603a0b3e144257a4c373098fd52a94e36f6"
"usn","HI-VIK4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/HI_VIK4000_1_2026_V%C3%85R",200,TRUE,379870,"0aef8770a39788c6f7dde43aa5cf0009baa41da6"
"usn","LH-PRA2000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LH_PRA2000_1_2026_V%C3%85R",200,TRUE,379870,"c6e71bc70c598b405e9c75c28d77f0c0657545ea"
"usn","LH-PRA4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LH_PRA4000_1_2026_V%C3%85R",200,TRUE,379870,"56f660fe23701563ae7264ebcc27a97ceaba9643"
"usn","PAT4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/PAT4000_1_2026_V%C3%85R",200,TRUE,379864,"1a80f3a25eb16515875209860b1320a93eb0f233"
"usn","LH-PRA3000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LH_PRA3000_1_2026_V%C3%85R",200,TRUE,379870,"e3664e7a09ad232300de60a5e7e4ad9ce2e4cd52"
"usn","MEL4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/MEL4000_1_2026_V%C3%85R",200,TRUE,379864,"424199c7e052d2a63a8f84605416ad49e9e77b98"
"usn","NMI4000-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/NMI4000_1_2025_H%C3%98ST",200,TRUE,379866,"ee1ec484a17fb0e4943cef8fec62ba9c9e71fdb4"
"usn","HI-TMA4000-1",2026,"V","https://www.usn.no/studier/studie-og-emneplaner/#/emne/HI_TMA4000_1_2026_V%C3%85R",200,TRUE,379870,"3cdd4ff03ee4f59765b36eeef829d80e82900939"
"usn","LH-HID4000-1",2025,"H","https://www.usn.no/studier/studie-og-emneplaner/#/emne/LH_HID4000_1_2025_H%C3%98ST",200,TRUE,379872,"fc0c3afad33aaa1c10d73619976110d9faabaa2d"
